timestamp,escenario,n_partidos,modelo,acc_mean,acc_std,f1_mean,logloss,n_folds,config,features_extra
2026-05-14 08:20:05,v7_k15_calib,131,Gradient Boosting,0.6476190476190476,0.08832017614757812,0.5655552595552595,0.8444045257235959,5,"{""k"": 15, ""calibrar"": true}",True
2026-05-14 08:20:05,v7_k15_calib,131,Logistic Regression,0.6952380952380952,0.09805362039035238,0.5947524323739157,2.0242956515130857,5,"{""k"": 15, ""calibrar"": true}",True
2026-05-14 08:20:05,v7_k15_calib,131,SVM,0.6952380952380952,0.07737179432986628,0.6234566213513582,1.3892029396518129,5,"{""k"": 15, ""calibrar"": true}",True
2026-05-14 08:20:05,v7_k15_calib,131,XGBoost,0.6666666666666666,0.08518354199999198,0.5829287987653852,2.3972637709455347,5,"{""k"": 15, ""calibrar"": true}",True
2026-05-14 08:20:05,v7_k15_calib,131,KNN,0.5809523809523809,0.07619047619047621,0.4451342030289398,0.9470249244199943,5,"{""k"": 15, ""calibrar"": true}",True
2026-05-14 08:20:39,v8_draw_boost_1.5_calib,131,Random Forest,0.638095238095238,0.05714285714285712,0.507449256735298,1.5165512050062613,5,"{""calibrar"": true, ""class_weight_draw_boost"": 1.5}",True
2026-05-14 08:20:39,v8_draw_boost_1.5_calib,131,Gradient Boosting,0.638095238095238,0.09331389496316868,0.48734312386486306,1.2367746375198005,5,"{""calibrar"": true, ""class_weight_draw_boost"": 1.5}",True
2026-05-14 08:20:39,v8_draw_boost_1.5_calib,131,Logistic Regression,0.7333333333333334,0.04856209060564558,0.5865107212475633,1.7348977233329061,5,"{""calibrar"": true, ""class_weight_draw_boost"": 1.5}",True
2026-05-14 08:20:39,v8_draw_boost_1.5_calib,131,SVM,0.6285714285714286,0.055532875189002844,0.503374419451415,1.4927168973460527,5,"{""calibrar"": true, ""class_weight_draw_boost"": 1.5}",True
2026-05-14 08:20:39,v8_draw_boost_1.5_calib,131,XGBoost,0.6761904761904762,0.09233675918888244,0.566770459813938,1.473145044798779,5,"{""calibrar"": true, ""class_weight_draw_boost"": 1.5}",True
2026-05-14 08:20:39,v8_draw_boost_1.5_calib,131,KNN,0.5619047619047619,0.05553287518900288,0.4203586718292601,0.9406297700567882,5,"{""calibrar"": true, ""class_weight_draw_boost"": 1.5}",True
2026-05-14 08:20:51,v9_draw_boost_3_calib,131,Random Forest,0.5904761904761904,0.07737179432986628,0.46908861562484744,1.5474275478605972,5,"{""calibrar"": true, ""class_weight_draw_boost"": 3.0}",True
2026-05-14 08:20:51,v9_draw_boost_3_calib,131,Gradient Boosting,0.638095238095238,0.09331389496316868,0.48734312386486306,1.2367746375198005,5,"{""calibrar"": true, ""class_weight_draw_boost"": 3.0}",True
2026-05-14 08:20:51,v9_draw_boost_3_calib,131,Logistic Regression,0.7238095238095238,0.03563483225498991,0.5837396911081122,1.7207364673057683,5,"{""calibrar"": true, ""class_weight_draw_boost"": 3.0}",True
2026-05-14 08:20:51,v9_draw_boost_3_calib,131,SVM,0.6761904761904762,0.055532875189002844,0.5841234708168346,1.4832974757191708,5,"{""calibrar"": true, ""class_weight_draw_boost"": 3.0}",True
2026-05-14 08:20:51,v9_draw_boost_3_calib,131,XGBoost,0.6761904761904762,0.09233675918888244,0.566770459813938,1.473145044798779,5,"{""calibrar"": true, ""class_weight_draw_boost"": 3.0}",True
2026-05-14 08:20:51,v9_draw_boost_3_calib,131,KNN,0.5619047619047619,0.05553287518900288,0.4203586718292601,0.9406297700567882,5,"{""calibrar"": true, ""class_weight_draw_boost"": 3.0}",True
2026-05-14 08:21:02,v10_k15_draw_boost_calib,131,Random Forest,0.6571428571428571,0.03563483225498991,0.5495442885387696,1.8151488078297233,5,"{""calibrar"": true, ""class_weight_draw_boost"": 2.0, ""k"": 15}",True
2026-05-14 08:21:02,v10_k15_draw_boost_calib,131,Gradient Boosting,0.6476190476190476,0.08832017614757812,0.5655552595552595,0.8444045257235959,5,"{""calibrar"": true, ""class_weight_draw_boost"": 2.0, ""k"": 15}",True
2026-05-14 08:21:02,v10_k15_draw_boost_calib,131,Logistic Regression,0.6857142857142857,0.09805362039035237,0.5673492302904067,2.0154840617172822,5,"{""calibrar"": true, ""class_weight_draw_boost"": 2.0, ""k"": 15}",True
2026-05-14 08:21:02,v10_k15_draw_boost_calib,131,SVM,0.6666666666666666,0.11664236870396087,0.5889093908041276,1.46001189850849,5,"{""calibrar"": true, ""class_weight_draw_boost"": 2.0, ""k"": 15}",True
2026-05-14 08:21:02,v10_k15_draw_boost_calib,131,XGBoost,0.6666666666666666,0.08518354199999198,0.5829287987653852,2.3972637709455347,5,"{""calibrar"": true, ""class_weight_draw_boost"": 2.0, ""k"": 15}",True
2026-05-14 08:21:02,v10_k15_draw_boost_calib,131,KNN,0.5809523809523809,0.07619047619047621,0.4451342030289398,0.9470249244199943,5,"{""calibrar"": true, ""class_weight_draw_boost"": 2.0, ""k"": 15}",True
2026-05-14 08:21:14,v11_k20_draw_boost_calib,131,Random Forest,0.6857142857142857,0.0883201761475781,0.5785723258459832,1.5227127391686954,5,"{""calibrar"": true, ""class_weight_draw_boost"": 2.0, ""k"": 20}",True
2026-05-14 08:21:14,v11_k20_draw_boost_calib,131,Gradient Boosting,0.6095238095238096,0.0761904761904762,0.49347489547489554,1.8629530764106146,5,"{""calibrar"": true, ""class_weight_draw_boost"": 2.0, ""k"": 20}",True
2026-05-14 08:21:14,v11_k20_draw_boost_calib,131,Logistic Regression,0.7428571428571427,0.08832017614757814,0.6656375511537713,1.9966703924124378,5,"{""calibrar"": true, ""class_weight_draw_boost"": 2.0, ""k"": 20}",True
2026-05-14 08:21:14,v11_k20_draw_boost_calib,131,SVM,0.6571428571428571,0.11818736805705578,0.5466481185765073,1.2130967257929757,5,"{""calibrar"": true, ""class_weight_draw_boost"": 2.0, ""k"": 20}",True
2026-05-14 08:21:14,v11_k20_draw_boost_calib,131,XGBoost,0.6380952380952382,0.07126966450997982,0.5381403559174457,1.2067213380426258,5,"{""calibrar"": true, ""class_weight_draw_boost"": 2.0, ""k"": 20}",True
2026-05-14 08:21:14,v11_k20_draw_boost_calib,131,KNN,0.6095238095238095,0.06317380553057905,0.4808769079890361,1.5467879835479483,5,"{""calibrar"": true, ""class_weight_draw_boost"": 2.0, ""k"": 20}",True
2026-05-14 17:55:38,baseline_old,189,Random Forest,0.6967741935483871,0.06642342026443225,0.5995975300336356,0.8519854652143307,5,{},False
2026-05-14 17:55:38,baseline_old,189,Gradient Boosting,0.6193548387096774,0.12806085962115618,0.5288162143759866,1.3218621281599088,5,{},False
2026-05-14 17:55:38,baseline_old,189,Logistic Regression,0.6967741935483871,0.12172878880073039,0.6446637935568991,0.6980924268310267,5,{},False
2026-05-14 17:55:38,baseline_old,189,SVM,0.5935483870967742,0.08798826901281198,0.5232005844173027,0.7777657016465243,5,{},False
2026-05-14 17:55:38,baseline_old,189,XGBoost,0.6516129032258066,0.12308892921508977,0.5441681466681467,0.9407428075222335,5,{},False
2026-05-14 17:55:38,baseline_old,189,KNN,0.5870967741935484,0.10482630199530271,0.4763448174365276,1.9342307409218211,5,{},False
2026-05-14 17:55:45,v1_xg_uefa,189,Random Forest,0.6387096774193548,0.08006241061929584,0.548221763743503,0.864271719770484,5,{},True
2026-05-14 17:55:45,v1_xg_uefa,189,Gradient Boosting,0.6516129032258065,0.11248771467201737,0.5590858521510695,1.4790098781370866,5,{},True
2026-05-14 17:55:45,v1_xg_uefa,189,Logistic Regression,0.6580645161290324,0.05982979674513357,0.6136071459404793,0.7017072191614151,5,{},True
2026-05-14 17:55:45,v1_xg_uefa,189,SVM,0.6451612903225807,0.10200895677962515,0.5970555702369633,0.7802858186856722,5,{},True
2026-05-14 17:55:45,v1_xg_uefa,189,XGBoost,0.670967741935484,0.0921474635941013,0.5677318167777123,0.9722271711111921,5,{},True
2026-05-14 17:55:45,v1_xg_uefa,189,KNN,0.5935483870967742,0.0752380889657458,0.5112916484922876,2.592777638449406,5,{},True
2026-05-14 17:55:58,v4_draw_boost_calib,189,Random Forest,0.6580645161290324,0.08312321759177502,0.5515070581330744,1.0972036420047957,5,"{""calibrar"": true, ""class_weight_draw_boost"": 2.0}",True
2026-05-14 17:55:58,v4_draw_boost_calib,189,Gradient Boosting,0.6838709677419356,0.08006241061929584,0.5589114821732419,1.1920425738562226,5,"{""calibrar"": true, ""class_weight_draw_boost"": 2.0}",True
2026-05-14 17:55:58,v4_draw_boost_calib,189,Logistic Regression,0.7290322580645162,0.09032258064516127,0.6325178449673273,0.9000755454551752,5,"{""calibrar"": true, ""class_weight_draw_boost"": 2.0}",True
2026-05-14 17:55:58,v4_draw_boost_calib,189,SVM,0.703225806451613,0.09437896024727609,0.5972760459205472,1.4394789821928167,5,"{""calibrar"": true, ""class_weight_draw_boost"": 2.0}",True
2026-05-14 17:55:58,v4_draw_boost_calib,189,XGBoost,0.6580645161290322,0.1109977453811952,0.49461126947891254,1.1946030932781178,5,"{""calibrar"": true, ""class_weight_draw_boost"": 2.0}",True
2026-05-14 17:55:58,v4_draw_boost_calib,189,KNN,0.6451612903225806,0.07901579815429607,0.4858913519601292,0.8679305236776609,5,"{""calibrar"": true, ""class_weight_draw_boost"": 2.0}",True
2026-05-14 17:56:23,v2_calibrado,189,Random Forest,0.6774193548387097,0.08411874071229225,0.5787652094024643,1.0659530746706751,5,"{""calibrar"": true}",True
2026-05-14 17:56:23,v2_calibrado,189,Gradient Boosting,0.6838709677419356,0.08006241061929584,0.5589114821732419,1.1920425738562226,5,"{""calibrar"": true}",True
2026-05-14 17:56:23,v2_calibrado,189,Logistic Regression,0.7161290322580645,0.11062211741601453,0.6134533294935772,0.9167042787015847,5,"{""calibrar"": true}",True
2026-05-14 17:56:23,v2_calibrado,189,SVM,0.6903225806451614,0.0903225806451613,0.5678607340372046,1.4561849563851326,5,"{""calibrar"": true}",True
2026-05-14 17:56:23,v2_calibrado,189,XGBoost,0.6580645161290322,0.1109977453811952,0.49461126947891254,1.1946030932781178,5,"{""calibrar"": true}",True
2026-05-14 17:56:23,v2_calibrado,189,KNN,0.6451612903225806,0.07901579815429607,0.4858913519601292,0.8679305236776609,5,"{""calibrar"": true}",True
2026-05-14 17:56:36,v11_k20_draw_boost_calib,189,Random Forest,0.6580645161290323,0.083123217591775,0.5579677881280316,1.0793983170545056,5,"{""calibrar"": true, ""class_weight_draw_boost"": 2.0, ""k"": 20}",True
2026-05-14 17:56:36,v11_k20_draw_boost_calib,189,Gradient Boosting,0.735483870967742,0.04740947889257762,0.6386989417620553,0.7552533757052318,5,"{""calibrar"": true, ""class_weight_draw_boost"": 2.0, ""k"": 20}",True
2026-05-14 17:56:36,v11_k20_draw_boost_calib,189,Logistic Regression,0.7225806451612904,0.10522262213096834,0.5854257679210241,0.9154350146274929,5,"{""calibrar"": true, ""class_weight_draw_boost"": 2.0, ""k"": 20}",True
2026-05-14 17:56:36,v11_k20_draw_boost_calib,189,SVM,0.6774193548387096,0.11174521339154048,0.5705802261974677,1.4371118397363758,5,"{""calibrar"": true, ""class_weight_draw_boost"": 2.0, ""k"": 20}",True
2026-05-14 17:56:36,v11_k20_draw_boost_calib,189,XGBoost,0.664516129032258,0.07795513531351338,0.5068225617436383,0.9816149253562202,5,"{""calibrar"": true, ""class_weight_draw_boost"": 2.0, ""k"": 20}",True
2026-05-14 17:56:36,v11_k20_draw_boost_calib,189,KNN,0.6387096774193548,0.10077741517298908,0.5238750890167098,0.8322530372487005,5,"{""calibrar"": true, ""class_weight_draw_boost"": 2.0, ""k"": 20}",True
2026-05-14 17:56:48,v7_k15_calib,189,Random Forest,0.6838709677419356,0.07184212081070998,0.5611614529261588,1.083865497583481,5,"{""k"": 15, ""calibrar"": true}",True
2026-05-14 17:56:48,v7_k15_calib,189,Gradient Boosting,0.7161290322580646,0.09437896024727607,0.6086927867563071,0.7220570478161732,5,"{""k"": 15, ""calibrar"": true}",True
2026-05-14 17:56:48,v7_k15_calib,189,Logistic Regression,0.703225806451613,0.08986056953022012,0.5855375351573342,0.9139036051423929,5,"{""k"": 15, ""calibrar"": true}",True
2026-05-14 17:56:48,v7_k15_calib,189,SVM,0.6967741935483872,0.10322580645161289,0.5891937705343502,1.24154053692567,5,"{""k"": 15, ""calibrar"": true}",True
2026-05-14 17:56:48,v7_k15_calib,189,XGBoost,0.664516129032258,0.10118959446037497,0.5491705003728596,0.7725922244907697,5,"{""k"": 15, ""calibrar"": true}",True
2026-05-14 17:56:48,v7_k15_calib,189,KNN,0.6903225806451614,0.059829796745133564,0.552987539430868,1.0094633511573465,5,"{""k"": 15, ""calibrar"": true}",True
2026-05-14 17:57:22,v12_k25_db1.5_calib,189,Random Forest,0.6645161290322582,0.07241917522788276,0.5302188760474655,1.294813995877629,5,"{""calibrar"": true, ""class_weight_draw_boost"": 1.5, ""k"": 25}",True
2026-05-14 17:57:22,v12_k25_db1.5_calib,189,Gradient Boosting,0.6838709677419356,0.08006241061929584,0.5589114821732419,1.1920425738562226,5,"{""calibrar"": true, ""class_weight_draw_boost"": 1.5, ""k"": 25}",True
2026-05-14 17:57:22,v12_k25_db1.5_calib,189,Logistic Regression,0.7225806451612904,0.09259806512520853,0.6180363105631923,0.8975546291296521,5,"{""calibrar"": true, ""class_weight_draw_boost"": 1.5, ""k"": 25}",True
2026-05-14 17:57:22,v12_k25_db1.5_calib,189,SVM,0.670967741935484,0.10282179000328534,0.561761233935147,1.45485901018522,5,"{""calibrar"": true, ""class_weight_draw_boost"": 1.5, ""k"": 25}",True
2026-05-14 17:57:22,v12_k25_db1.5_calib,189,XGBoost,0.6580645161290322,0.1109977453811952,0.49461126947891254,1.1946030932781178,5,"{""calibrar"": true, ""class_weight_draw_boost"": 1.5, ""k"": 25}",True
2026-05-14 17:57:22,v12_k25_db1.5_calib,189,KNN,0.6451612903225806,0.07901579815429607,0.4858913519601292,0.8679305236776609,5,"{""calibrar"": true, ""class_weight_draw_boost"": 1.5, ""k"": 25}",True
2026-05-14 17:57:36,v13_k30_db2_calib,189,Random Forest,0.6516129032258065,0.06255070783763007,0.5446143236143236,1.5025392115254737,5,"{""calibrar"": true, ""class_weight_draw_boost"": 2.0, ""k"": 30}",True
2026-05-14 17:57:36,v13_k30_db2_calib,189,Gradient Boosting,0.6838709677419355,0.09437896024727607,0.5393014731493434,0.7575279093468927,5,"{""calibrar"": true, ""class_weight_draw_boost"": 2.0, ""k"": 30}",True
2026-05-14 17:57:36,v13_k30_db2_calib,189,Logistic Regression,0.7419354838709677,0.07067387838776337,0.6502729163008149,0.9169841290637946,5,"{""calibrar"": true, ""class_weight_draw_boost"": 2.0, ""k"": 30}",True
2026-05-14 17:57:36,v13_k30_db2_calib,189,SVM,0.6709677419354838,0.09437896024727607,0.5714952597446412,1.2515013812645766,5,"{""calibrar"": true, ""class_weight_draw_boost"": 2.0, ""k"": 30}",True
2026-05-14 17:57:36,v13_k30_db2_calib,189,XGBoost,0.6774193548387097,0.0978435541167942,0.5159977268814027,0.9995848569995562,5,"{""calibrar"": true, ""class_weight_draw_boost"": 2.0, ""k"": 30}",True
2026-05-14 17:57:36,v13_k30_db2_calib,189,KNN,0.6258064516129032,0.11468637957826568,0.5122579839435962,0.8898476164867132,5,"{""calibrar"": true, ""class_weight_draw_boost"": 2.0, ""k"": 30}",True
2026-05-14 17:57:49,v14_k20_db1.5_calib,189,Random Forest,0.6903225806451614,0.08798826901281197,0.5863965293965295,1.4826949397230687,5,"{""calibrar"": true, ""class_weight_draw_boost"": 1.5, ""k"": 20}",True
2026-05-14 17:57:49,v14_k20_db1.5_calib,189,Gradient Boosting,0.735483870967742,0.04740947889257762,0.6386989417620553,0.7552533757052318,5,"{""calibrar"": true, ""class_weight_draw_boost"": 1.5, ""k"": 20}",True
2026-05-14 17:57:49,v14_k20_db1.5_calib,189,Logistic Regression,0.7225806451612904,0.10522262213096834,0.5854257679210241,0.9161192375837217,5,"{""calibrar"": true, ""class_weight_draw_boost"": 1.5, ""k"": 20}",True
2026-05-14 17:57:49,v14_k20_db1.5_calib,189,SVM,0.6838709677419356,0.0898605695302201,0.5676951574914272,1.4257230624267216,5,"{""calibrar"": true, ""class_weight_draw_boost"": 1.5, ""k"": 20}",True
2026-05-14 17:57:49,v14_k20_db1.5_calib,189,XGBoost,0.664516129032258,0.07795513531351338,0.5068225617436383,0.9816149253562202,5,"{""calibrar"": true, ""class_weight_draw_boost"": 1.5, ""k"": 20}",True
2026-05-14 17:57:49,v14_k20_db1.5_calib,189,KNN,0.6387096774193548,0.10077741517298908,0.5238750890167098,0.8322530372487005,5,"{""calibrar"": true, ""class_weight_draw_boost"": 1.5, ""k"": 20}",True
